date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2020-07-07 23:00:00 EDT",1594177200,99.78,101.04,S,18,10,,70,19.8,25.5,,33,24100,3.5,,7,,,28,27.3
"2020-07-07 22:00:00 EDT",1594173600,99.78,101.03,S,18,10,,70,20.1,26,,34,24100,3.6,,6,,,28.7,28
"2020-07-07 21:00:00 EDT",1594170000,99.79,101.04,S,17,10,,62,19.8,27.5,,35,24100,3.6,,8,,47,29.7,28.7
"2020-07-07 20:00:00 EDT",1594166400,99.75,101.01,S,18,17,31,56,19.2,28.8,,36,24100,3.6,,5,,413,31.6,29.7
"2020-07-07 19:00:00 EDT",1594162800,99.76,101.02,SSW,19,18,32,48,18.6,30.9,,37,24100,3.6,,6,,975,33,31.6
"2020-07-07 18:00:00 EDT",1594159200,99.78,101.03,SSW,20,25,33,40,17.1,32.4,,38,24100,3.7,,5,,1842,33.8,32.7
"2020-07-07 17:00:00 EDT",1594155600,99.81,101.05,SW,22,21,30,39,17.3,32.7,,38,24100,3.7,,5,,1746,34.1,32.8
"2020-07-07 16:00:00 EDT",1594152000,99.87,101.11,S,18,22,30,39,18.1,33.9,,40,24100,3.6,,4,,2367,34.5,33.1
"2020-07-07 15:00:00 EDT",1594148400,99.96,101.2,SW,22,13,32,38,17.9,33.8,,40,24100,3.4,,5,,2692,34,33.1
"2020-07-07 14:00:00 EDT",1594144800,100.02,101.27,S,18,7,28,42,17.5,31.8,,37,24100,3.4,,6,,2970,33.6,31.2
"2020-07-07 13:00:00 EDT",1594141200,100.05,101.3,SSE,16,9,,45,18.5,31.6,,38,24100,3.3,,6,,3243,31.7,29.7
"2020-07-07 12:00:00 EDT",1594137600,100.13,101.39,S,16,7,,53,18.6,29,,35,24100,3,,6,,3057,30,27.5
"2020-07-07 11:00:00 EDT",1594134000,100.19,101.44,E,8,5,,55,17.6,27.2,,33,24100,2.5,,5,,2677,27.7,25.5
"2020-07-07 10:00:00 EDT",1594130400,100.22,101.49,SSE,16,7,,60,16.7,25,,30,24100,2.2,,5,,2145,25.5,23.2
"2020-07-07 09:00:00 EDT",1594126800,100.25,101.53,NE,5,10,,60,15.4,23.6,,28,24100,2,,7,,1430,23.2,20.9
"2020-07-07 08:00:00 EDT",1594123200,100.27,101.55,ENE,7,10,,61,12.9,20.5,,,24100,1.9,,7,,971,20.9,18.7
"2020-07-07 07:00:00 EDT",1594119600,100.28,101.57,ENE,6,11,,64,10.9,17.7,,,24100,1.8,,8,,269,18.7,17.8
"2020-07-07 06:00:00 EDT",1594116000,100.28,101.58,ENE,7,10,,67,10.8,16.8,,,24100,1.9,,7,,36,18.1,17.5
"2020-07-07 05:00:00 EDT",1594112400,100.27,101.55,ENE,6,13,,69,10.8,16.4,,,24100,1.9,,5,,,18,17.4
"2020-07-07 04:00:00 EDT",1594108800,100.25,101.55,NE,4,9,,66,11,17.3,,,24100,2,,4,,,19.8,17.9
"2020-07-07 03:00:00 EDT",1594105200,100.27,101.57,ESE,11,10,,58,10.1,18.5,,,24100,2.1,,6,,,20.2,19.6
"2020-07-07 02:00:00 EDT",1594101600,100.28,101.56,NNE,2,9,,53,9.9,19.6,,,24100,2.2,,5,,,23.2,20.1
"2020-07-07 01:00:00 EDT",1594098000,100.29,101.58,ESE,11,13,,53,10,19.9,,,24100,2.4,,2,,,23.3,22.5
"2020-07-07 00:00:00 EDT",1594094400,100.33,101.62,ESE,12,14,,48,9.5,20.6,,,24100,2.4,,1,,,23.9,23.3
"2020-07-06 23:00:00 EDT",1594090800,100.33,101.6,SE,13,14,,44,8.8,21.4,,,24100,2.5,,4,,,25,23.6
"2020-07-06 22:00:00 EDT",1594087200,100.33,101.61,ESE,11,12,,48,9.3,20.5,,,24100,2.6,,3,,,26.8,24.4
"2020-07-06 21:00:00 EDT",1594083600,100.27,101.55,ESE,11,8,,50,11.2,21.8,,,24100,2.6,,5,,76,28,26.8
"2020-07-06 20:00:00 EDT",1594080000,100.27,101.55,ESE,11,7,,41,11.7,25.7,,28,24100,2.6,,3,,491,29.5,28
"2020-07-06 19:00:00 EDT",1594076400,100.27,101.55,SE,13,9,,28,9.3,29.2,,30,24100,2.6,,2,,1121,30.5,29.5
"2020-07-06 18:00:00 EDT",1594072800,100.31,101.58,SSE,16,11,,26,8.6,30.2,,31,24100,2.5,,3,,1810,30.9,30.3
"2020-07-06 17:00:00 EDT",1594069200,100.34,101.61,S,19,6,,27,9.3,30.2,,31,24100,2.5,,3,,2402,30.9,30.3
"2020-07-06 16:00:00 EDT",1594065600,100.39,101.67,SE,14,13,,25,8.2,30.2,,31,24100,2.4,,1,,2879,30.6,29.7
"2020-07-06 15:00:00 EDT",1594062000,100.43,101.71,E,8,12,,28,9.6,29.6,,31,24100,2.3,,1,,3221,30.1,29.1
"2020-07-06 14:00:00 EDT",1594058400,100.46,101.76,ENE,7,13,,29,10.1,30,,31,24100,2.2,,1,,3394,29.2,28.5
"2020-07-06 13:00:00 EDT",1594054800,100.5,101.79,ESE,10,10,,33,10.9,28.7,,30,24100,2.1,,1,,3381,28.7,27.5
"2020-07-06 12:00:00 EDT",1594051200,100.53,101.81,SSE,16,11,28,40,12.8,27.6,,30,24100,2.1,,1,,3143,27.7,26.6
"2020-07-06 11:00:00 EDT",1594047600,100.55,101.83,ESE,12,6,,45,13.5,26.2,,29,24100,1.9,,1,,2802,26.7,25.4
"2020-07-06 10:00:00 EDT",1594044000,100.53,101.81,ENE,7,10,,51,14.2,24.9,,28,24100,1.6,,1,,2292,25.5,23.7
"2020-07-06 09:00:00 EDT",1594040400,100.53,101.81,ENE,7,5,,58,14.5,23.2,,27,24100,1.2,,0,,1668,23.6,21.3
"2020-07-06 08:00:00 EDT",1594036800,100.51,101.79,NE,4,7,,69,14.6,20.4,,,24100,1,,1,,1027,21.3,18.4
"2020-07-06 07:00:00 EDT",1594033200,100.46,101.76,NNE,2,8,,84,15.2,17.9,,,24100,1,,1,,417,18.4,14.3
"2020-07-06 06:00:00 EDT",1594029600,100.4,101.7,NNE,2,9,,89,14,15.8,,,24100,1.1,,1,,35,14.6,13.6
"2020-07-06 05:00:00 EDT",1594026000,100.35,101.65,NNE,2,8,,86,13.6,15.9,,,24100,1.2,,1,,,15.2,14.2
"2020-07-06 04:00:00 EDT",1594022400,100.32,101.62,NNE,2,8,,81,13.4,16.6,,,24100,1.3,,1,,,15.9,15.1
"2020-07-06 03:00:00 EDT",1594018800,100.31,101.62,NNE,2,7,,81,13.3,16.6,,,24100,1.4,,0,,,16.6,15.6
"2020-07-06 02:00:00 EDT",1594015200,100.3,101.61,NNE,2,9,,75,13.7,18,,,24100,1.6,,1,,,18,16.6
"2020-07-06 01:00:00 EDT",1594011600,100.28,101.58,NNE,2,5,,73,13.7,18.5,,,24100,1.8,,1,,,21.6,18
"2020-07-06 00:00:00 EDT",1594008000,100.23,101.52,ENE,6,10,,72,13.7,18.7,,,24100,1.9,,1,,,23,21.6
"2020-07-05 23:00:00 EDT",1594004400,100.18,101.46,NNE,2,10,,66,13.6,20,,,24100,2,,2,,,24.3,23
"2020-07-05 22:00:00 EDT",1594000800,100.16,101.44,NNE,3,14,,56,13.6,22.9,,26,24100,2.1,,3,,,25.5,24.2
"2020-07-05 21:00:00 EDT",1593997200,100.08,101.36,NNE,1,14,,50,13.5,24.3,,27,24100,2.2,,3,,58,26.7,25.5
"2020-07-05 20:00:00 EDT",1593993600,100.02,101.32,NNW,34,17,,46,13.8,26.1,,29,24100,2.3,,3,,579,27.8,26.7
"2020-07-05 19:00:00 EDT",1593990000,99.98,101.28,NNW,33,23,27,44,14.1,27.2,,31,24100,2.3,,3,,1206,28.7,27.8
"2020-07-05 18:00:00 EDT",1593986400,99.92,101.2,NNW,33,20,,42,14.9,28.9,,33,24100,2.4,,5,,1866,29.1,28.6
"2020-07-05 17:00:00 EDT",1593982800,99.92,101.19,NW,32,21,27,45,15.2,28.2,,32,24100,2.3,,5,,1602,29.7,27.6
"2020-07-05 16:00:00 EDT",1593979200,99.92,101.19,W,26,23,37,39,14.6,29.9,,34,24100,2.2,,5,,2838,30,28
"2020-07-05 15:00:00 EDT",1593975600,99.94,101.22,WNW,28,27,30,44,15.1,28.1,,32,24100,2.1,,6,,2163,28.6,27.6
"2020-07-05 14:00:00 EDT",1593972000,99.95,101.22,W,28,23,32,45,15.6,28.4,,33,24100,2.1,,7,,2381,28.6,27.5
"2020-07-05 13:00:00 EDT",1593968400,99.98,101.24,W,26,26,29,45,15.7,28.4,,33,24100,1.9,,6,,3267,27.9,26.6
"2020-07-05 12:00:00 EDT",1593964800,100,101.27,W,27,18,30,47,14.8,26.7,,31,24100,1.9,,5,,3145,26.9,25.7
"2020-07-05 11:00:00 EDT",1593961200,99.99,101.27,W,26,15,,43,12.8,26.2,,29,24100,1.7,,5,,2482,26.2,25
"2020-07-05 10:00:00 EDT",1593957600,100,101.27,WSW,25,12,,39,10.2,24.8,,26,24100,1.5,,7,,2225,25.4,22.9
"2020-07-05 09:00:00 EDT",1593954000,100.07,101.33,ESE,11,6,,50,11.8,22.4,,25,24100,1.2,,6,,1640,23,20.6
"2020-07-05 08:00:00 EDT",1593950400,100.05,101.33,SE,13,4,,66,13.3,19.8,,,24100,1.1,,2,,1000,20.6,17.3
"2020-07-05 07:00:00 EDT",1593946800,100.05,101.33,SW,22,3,,88,14.5,16.6,,,24100,1,,1,,241,17.3,16.4
"2020-07-05 06:00:00 EDT",1593943200,100.01,101.32,ENE,7,10,,91,14.2,15.6,,,24100,1,,6,,15,18.8,16.6
"2020-07-05 05:00:00 EDT",1593939600,100.09,101.36,WNW,28,16,,75,13,17.5,,,24100,1.1,,7,,,18.9,16.4
"2020-07-05 04:00:00 EDT",1593936000,100.02,101.32,W,26,7,,67,10.1,16.2,,,24100,1.2,,5,,,16.4,15.5
"2020-07-05 03:00:00 EDT",1593932400,100.02,101.33,WSW,25,8,,77,10,14,,,24100,1.4,,6,,,17.2,16
"2020-07-05 02:00:00 EDT",1593928800,100.03,101.33,W,26,9,,61,9.2,16.7,,,24100,1.4,,6,,,18.1,16.6
"2020-07-05 01:00:00 EDT",1593925200,100.04,101.33,NNW,32,5,,53,8.7,18.2,,,24100,1.5,,4,,,19.7,18.1
"2020-07-05 00:00:00 EDT",1593921600,100.06,101.35,NNW,32,8,,44,7.3,19.9,,,24100,1.6,,1,,,21.2,19.1
"2020-07-04 23:00:00 EDT",1593918000,100.08,101.38,NW,30,13,,46,7.2,18.8,,,24100,1.6,,2,,,22.8,21.2
"2020-07-04 22:00:00 EDT",1593914400,100.07,101.38,NW,32,13,,35,6.5,22.4,,,24100,1.6,,3,,,24.3,22.7
"2020-07-04 21:00:00 EDT",1593910800,100.01,101.29,NNW,34,14,,32,6.5,23.8,,,24100,1.7,,6,,71,25.7,24.3
"2020-07-04 20:00:00 EDT",1593907200,100,101.31,NNW,34,17,,30,6.8,25.6,,26,24100,1.8,,8,,391,27.4,25.7
"2020-07-04 19:00:00 EDT",1593903600,99.98,101.27,N,0,18,,24,5.2,27.2,,27,24100,1.9,,7,,454,28.2,27.4
"2020-07-04 18:00:00 EDT",1593900000,100,101.28,NNW,34,20,30,22,4.7,28,,27,24100,1.9,,6,,993,29.8,28.2
"2020-07-04 17:00:00 EDT",1593896400,100,101.28,NNW,33,19,28,21,5.2,29.4,,29,24100,1.9,,5,,2016,30.4,29.3
"2020-07-04 16:00:00 EDT",1593892800,99.99,101.26,WNW,28,23,29,20,5.2,29.9,,29,24100,1.9,,4,,2796,30.3,29.3
"2020-07-04 15:00:00 EDT",1593889200,99.97,101.23,W,27,19,,23,6.6,29.4,,29,24100,1.8,,4,,3245,30.1,28.8
"2020-07-04 14:00:00 EDT",1593885600,100.01,101.28,WNW,30,15,,22,5.1,28.9,,28,24100,1.6,,3,,3407,29.2,28.1
"2020-07-04 13:00:00 EDT",1593882000,100.07,101.35,NNW,33,9,,22,4.7,28.5,,28,24100,1.4,,1,,3389,28.5,27.4
"2020-07-04 12:00:00 EDT",1593878400,100.13,101.41,WNW,29,16,,31,8.8,27.4,,28,24100,1.3,,1,,3193,27.7,26.6
"2020-07-04 11:00:00 EDT",1593874800,100.15,101.42,NW,31,16,,37,10.8,26.6,,28,24100,1.3,,1,,2807,26.6,24.5
"2020-07-04 10:00:00 EDT",1593871200,100.15,101.43,NNW,34,17,,43,11.5,24.6,,27,24100,1.2,,1,,2296,24.6,22.9
"2020-07-04 09:00:00 EDT",1593867600,100.15,101.44,NW,32,18,,48,11.5,22.9,,25,24100,1.2,,1,,1682,22.9,21.4
"2020-07-04 08:00:00 EDT",1593864000,100.14,101.43,NNW,33,18,,54,11.9,21.6,,,24100,1.2,,2,,992,21.4,20.1
"2020-07-04 07:00:00 EDT",1593860400,100.09,101.38,NNW,34,17,,57,11.7,20.2,,,24100,1.1,,2,,418,20.1,19
"2020-07-04 06:00:00 EDT",1593856800,100.06,101.35,N,35,17,,66,12.6,19,,,24100,1.1,,3,,37,19.3,17.8
"2020-07-04 05:00:00 EDT",1593853200,100.01,101.29,N,1,14,,66,12.7,19.2,,,24100,1.2,,3,,,20.3,19.1
"2020-07-04 04:00:00 EDT",1593849600,99.96,101.25,N,35,20,,58,11.8,20.2,,,24100,1.2,,2,,,21,20.2
"2020-07-04 03:00:00 EDT",1593846000,99.94,101.23,N,35,18,,60,12.8,20.7,,,24100,1.2,,1,,,21.8,21
"2020-07-04 02:00:00 EDT",1593842400,99.93,101.22,NNW,34,11,,65,13.9,20.7,,,24100,1.2,,3,,,22,21.5
"2020-07-04 01:00:00 EDT",1593838800,99.91,101.19,NNW,33,14,,64,14.6,21.5,,25,24100,1.4,,2,,,22.1,20.6
"2020-07-04 00:00:00 EDT",1593835200,99.88,101.17,N,35,4,,73,15.1,20.1,,,24100,1.7,,3,,,23.3,21
"2020-07-03 23:00:00 EDT",1593831600,99.89,101.16,NNE,1,4,,68,15.4,21.5,,26,24100,1.8,,3,,,26.4,23.3
"2020-07-03 22:00:00 EDT",1593828000,99.88,101.15,NNE,1,7,,58,15.3,24,,28,24100,1.9,,7,,,27.8,26.4
"2020-07-03 21:00:00 EDT",1593824400,99.82,101.09,N,0,9,,45,12.6,25.2,,28,24100,1.9,,7,,49,28.6,27.3
"2020-07-03 20:00:00 EDT",1593820800,99.8,101.07,N,35,16,,39,12.5,27.3,,30,24100,2,,6,,390,30.1,28.7
"2020-07-03 19:00:00 EDT",1593817200,99.76,101.03,N,35,16,,36,13.2,29.6,,33,24100,2,,4,,1152,30.9,30.1
"2020-07-03 18:00:00 EDT",1593813600,99.77,101.04,N,35,21,28,28,10,30.5,,32,24100,2,,3,,1682,31.5,30.5
"2020-07-03 17:00:00 EDT",1593810000,99.8,101.05,NNW,33,10,,42,15.8,30.1,,35,24100,2.2,,4,,2430,31.5,30.8
"2020-07-03 16:00:00 EDT",1593806400,99.82,101.08,NNW,33,7,,49,17.1,28.7,,34,24100,2.4,,4,,2258,31.2,29.9
"2020-07-03 15:00:00 EDT",1593802800,99.84,101.09,ESE,10,2,,44,16.4,29.6,,34,24100,2.6,,5,,3034,30.6,29.6
"2020-07-03 14:00:00 EDT",1593799200,99.87,101.13,W,25,8,,42,15.6,29.7,,34,24100,2.6,,5,,2883,30,28.4
"2020-07-03 13:00:00 EDT",1593795600,99.93,101.18,SSE,16,3,,40,13.3,27.9,,31,24100,2.5,,4,,2550,29,27.9
"2020-07-03 12:00:00 EDT",1593792000,99.93,101.2,E,8,4,,49,16,27.3,,32,24100,2,,4,,3015,27.9,26.8
"2020-07-03 11:00:00 EDT",1593788400,99.95,101.21,ESE,12,10,,57,17.3,26.4,,32,24100,1.6,,5,,2579,26.8,25.3
"2020-07-03 10:00:00 EDT",1593784800,99.95,101.22,ENE,7,9,,69,19.1,25.1,,32,24100,1.2,,6,,2106,25.4,24.3
"2020-07-03 09:00:00 EDT",1593781200,99.94,101.21,NE,4,14,,76,18.6,22.9,,29,24100,1,,8,,1466,24.3,22.8
"2020-07-03 08:00:00 EDT",1593777600,99.91,101.19,ENE,5,16,,77,18.2,22.4,,29,24100,1,,7,,629,22.8,21.9
"2020-07-03 07:00:00 EDT",1593774000,99.88,101.15,E,8,8,,88,19,20.9,,28,24100,1,,8,,312,21.9,21.3
"2020-07-03 06:00:00 EDT",1593770400,99.8,101.09,NNE,2,16,,93,19.3,20.4,,27,24100,1,,6,,26,21.3,20.6
"2020-07-03 05:00:00 EDT",1593766800,99.74,101.03,NNE,2,12,,95,20,20.8,,28,24100,1,,6,,,21.5,20.6
"2020-07-03 04:00:00 EDT",1593763200,99.7,100.99,NNW,33,10,,93,20.1,21.3,,29,24100,1,,2,,,22.1,21.5
"2020-07-03 03:00:00 EDT",1593759600,99.69,100.98,NNW,32,13,,90,20.4,22.1,,30,24100,1,,5,,,22.4,21.9
"2020-07-03 02:00:00 EDT",1593756000,99.72,101,WNW,30,10,,91,20.9,22.4,,31,24100,1,,7,,,22.6,22.3
"2020-07-03 01:00:00 EDT",1593752400,99.7,100.98,WNW,30,11,,90,21,22.7,,31,24100,1,,7,,,22.9,22.6
"2020-07-03 00:00:00 EDT",1593748800,99.71,100.99,WNW,30,12,,90,20.9,22.7,,31,24100,1.2,,7,,,23.1,22.9
"2020-07-02 23:00:00 EDT",1593745200,99.68,100.95,W,27,10,,90,21.2,22.9,,31,24100,1.3,,7,,,23.2,23.1
"2020-07-02 22:00:00 EDT",1593741600,99.68,100.95,WSW,25,14,,88,20.9,22.8,,31,24100,1.3,,7,,,23.3,23.1
"2020-07-02 21:00:00 EDT",1593738000,99.64,100.92,W,26,8,,91,21,22.4,,31,24100,1.3,,8,,21,23.4,23.1
"2020-07-02 20:00:00 EDT",1593734400,99.66,100.94,WSW,25,7,,86,20.7,23.2,,31,24100,1.3,,8,,145,23.8,23.4
"2020-07-02 19:00:00 EDT",1593730800,99.63,100.92,WNW,29,8,,87,21,23.2,,32,24100,1.5,,7,,298,23.9,23.2
"2020-07-02 18:00:00 EDT",1593727200,99.61,100.87,NNW,33,8,,84,20.5,23.4,,31,24100,1.5,,7,,171,27.4,23
"2020-07-02 17:00:00 EDT",1593723600,99.63,100.95,WNW,29,23,48,56,18.9,28.3,,35,24100,1.6,,7,,560,30.5,27.4
"2020-07-02 16:00:00 EDT",1593720000,99.55,100.8,W,27,18,,54,20.3,30.3,,38,24100,1.7,,6,,2334,30.6,29.5
"2020-07-02 15:00:00 EDT",1593716400,99.58,100.84,WNW,29,18,,60,20.1,28.5,,36,24100,1.7,,8,,1354,29.8,29
"2020-07-02 14:00:00 EDT",1593712800,99.58,100.83,WNW,29,20,,55,19.1,28.7,,36,24100,1.8,,8,,861,30.2,29.1
"2020-07-02 13:00:00 EDT",1593709200,99.6,100.86,WNW,28,21,,50,19.1,30.4,,37,24100,1.8,,7,,2149,31.1,28.5
"2020-07-02 12:00:00 EDT",1593705600,99.61,100.87,WNW,29,18,,57,18.4,27.7,,34,24100,1.9,,7,,1649,28.5,26.6
"2020-07-02 11:00:00 EDT",1593702000,99.62,100.88,W,27,21,32,59,18.1,26.6,,33,24100,1.9,,7,,802,27.2,26.5
"2020-07-02 10:00:00 EDT",1593698400,99.6,100.85,WSW,25,16,,56,18,27.4,,33,24100,1.9,,5,,1461,26.9,25.3
"2020-07-02 09:00:00 EDT",1593694800,99.62,100.88,W,26,17,,58,17.3,26,,31,24100,1.8,,3,,1569,25.3,23
"2020-07-02 08:00:00 EDT",1593691200,99.63,100.89,W,27,12,,67,17.1,23.4,,29,24100,1.6,,6,,674,23,21.7
"2020-07-02 07:00:00 EDT",1593687600,99.63,100.9,W,27,17,,69,16.5,22.4,,27,24100,1.5,,3,,264,21.9,21.5
"2020-07-02 06:00:00 EDT",1593684000,99.64,100.91,W,26,14,,73,16.3,21.2,,26,24100,1.6,,6,,34,21.5,21.1
"2020-07-02 05:00:00 EDT",1593680400,99.61,100.87,W,27,11,,71,15.8,21.1,,26,24100,1.7,,2,,,22,21.3
"2020-07-02 04:00:00 EDT",1593676800,99.6,100.88,W,27,12,,69,15.5,21.4,,26,24100,1.8,,0,,,22.2,21.9
"2020-07-02 03:00:00 EDT",1593673200,99.59,100.86,W,26,9,,70,15.5,21.1,,25,24100,1.8,,0,,,22.9,22.2
"2020-07-02 02:00:00 EDT",1593669600,99.62,100.89,W,26,12,,74,16,20.7,,25,24100,1.9,,0,,,23,22.1
"2020-07-02 01:00:00 EDT",1593666000,99.65,100.91,W,26,8,,74,15.8,20.6,,25,24100,1.9,,0,,,23.6,22.6
"2020-07-02 00:00:00 EDT",1593662400,99.69,100.95,WSW,23,9,,67,16.6,22.9,,28,24100,1.9,,0,,,26,23.3
"2020-07-01 23:00:00 EDT",1593658800,99.7,100.96,W,27,10,,72,17.2,22.4,,28,24100,2,,1,,,26.7,25.8
"2020-07-01 22:00:00 EDT",1593655200,99.7,100.95,WNW,29,9,,71,17.3,22.7,,28,24100,2.1,,2,,,28.4,26.3
"2020-07-01 21:00:00 EDT",1593651600,99.69,100.94,WNW,29,10,,60,17.2,25.3,,31,24100,2.2,,5,,53,30.2,28.4
"2020-07-01 20:00:00 EDT",1593648000,99.7,100.95,WNW,29,10,,55,17.3,26.9,,32,24100,2.2,,7,,353,31.5,30.2
"2020-07-01 19:00:00 EDT",1593644400,99.69,100.94,NW,31,3,,50,17.6,28.8,,35,24100,2.3,,4,,1100,31.6,31
"2020-07-01 18:00:00 EDT",1593640800,99.7,100.94,N,0,8,,41,15.7,30.3,,35,24100,2.3,,3,,1375,32.1,31
"2020-07-01 17:00:00 EDT",1593637200,99.74,100.98,W,27,8,,42,16.4,30.5,,35,24100,2.3,,4,,1808,31.8,30.7
"2020-07-01 16:00:00 EDT",1593633600,99.78,101.03,NNE,1,16,,43,15.7,29.5,,34,24100,2.3,,6,,2851,31.9,30.5
"2020-07-01 15:00:00 EDT",1593630000,99.82,101.06,N,35,7,,42,16.2,30.2,,35,24100,2.2,,3,,2495,30.8,29.6
"2020-07-01 14:00:00 EDT",1593626400,99.87,101.11,NE,4,12,29,42,15.5,29.3,,34,24100,2.2,,5,,2673,30.3,28.9
"2020-07-01 13:00:00 EDT",1593622800,99.94,101.18,NNE,2,13,,51,17,27.9,,33,24100,2.1,,6,,3408,29.7,28.2
"2020-07-01 12:00:00 EDT",1593619200,99.99,101.24,NNW,33,11,,53,17.2,27.4,,33,24100,2.1,,4,,2830,28.3,26.6
"2020-07-01 11:00:00 EDT",1593615600,100.04,101.3,N,35,10,,59,17.6,26,,32,24100,2,,2,,2748,26.8,24.5
"2020-07-01 10:00:00 EDT",1593612000,100.11,101.37,WNW,29,9,,64,16.9,23.9,,29,24100,1.9,,3,,1331,24.5,23.2
"2020-07-01 09:00:00 EDT",1593608400,100.14,101.41,NW,31,10,,66,16.4,23.1,,28,24100,1.7,,5,,1287,23.4,21.8
"2020-07-01 08:00:00 EDT",1593604800,100.15,101.43,WNW,29,9,,73,16.5,21.5,,26,24100,1.4,,6,,687,21.8,20.5
"2020-07-01 07:00:00 EDT",1593601200,100.11,101.39,WNW,29,6,,84,17.3,20,,25,24100,1.4,,6,,214,20.5,18.8
"2020-07-01 06:00:00 EDT",1593597600,100.1,101.38,NE,4,8,,89,16.9,18.8,,,24100,1.4,,7,,31,18.7,17.9
"2020-07-01 05:00:00 EDT",1593594000,100.08,101.37,NW,32,4,,94,16.6,17.6,,,24100,1.6,,7,,,18.3,17.8
"2020-07-01 04:00:00 EDT",1593590400,100.08,101.36,NW,32,3,,93,15.6,16.8,,,24100,1.6,,4,,,19.1,18.3
"2020-07-01 03:00:00 EDT",1593586800,100.08,101.37,NW,32,3,,87,17,19.1,,,24100,1.7,,7,,,19.5,19.1
"2020-07-01 02:00:00 EDT",1593583200,100.11,101.39,NW,32,0,,92,16.3,17.7,,,24100,2,,6,,,19.5,18.8
"2020-07-01 01:00:00 EDT",1593579600,100.09,101.39,ENE,6,14,,90,16.7,18.4,,,24100,2.1,,1,,,19.7,19.4
"2020-07-01 00:00:00 EDT",1593576000,100.15,101.44,ENE,6,10,,86,16.6,19,,,24100,2.2,,1,,,19.9,19.2
"2020-06-30 23:00:00 EDT",1593572400,100.17,101.46,ESE,11,7,,81,16.7,20,,25,24100,2.2,,2,,,21.9,19.9
"2020-06-30 22:00:00 EDT",1593568800,100.17,101.46,ESE,11,4,,84,16.7,19.6,,,24100,2.2,,3,,,23.1,21.9
"2020-06-30 21:00:00 EDT",1593565200,100.15,101.42,E,10,14,,74,16.8,21.5,,27,24100,2.2,,4,,68,24.4,23.1
"2020-06-30 20:00:00 EDT",1593561600,100.14,101.42,ESE,11,13,,70,17.4,23.2,,29,24100,2.2,,8,,262,25.6,24.4
"2020-06-30 19:00:00 EDT",1593558000,100.11,101.38,ENE,7,10,,65,17.4,24.3,,30,24100,2.3,,7,,623,26.2,25.6
"2020-06-30 18:00:00 EDT",1593554400,100.11,101.38,NE,5,18,,62,17.2,24.9,,30,24100,2.3,,7,,895,26.3,25.8
"2020-06-30 17:00:00 EDT",1593550800,100.11,101.38,ENE,7,14,,59,17.3,25.8,,31,24100,2.3,,5,,1724,27.2,25.9
"2020-06-30 16:00:00 EDT",1593547200,100.15,101.41,NE,4,20,,56,17.6,26.9,,33,24100,2.2,,5,,2717,26.6,25
"2020-06-30 15:00:00 EDT",1593543600,100.21,101.49,ENE,5,23,,58,16.8,25.4,,31,24100,2.1,,3,,1681,25.2,24.3
"2020-06-30 14:00:00 EDT",1593540000,100.27,101.54,NE,4,16,,63,16.7,24.1,,29,24100,2.1,,7,,2444,25.2,24
"2020-06-30 13:00:00 EDT",1593536400,100.3,101.58,NE,5,22,,62,16.4,23.9,,29,24100,2,,4,,1722,24,22.7
"2020-06-30 12:00:00 EDT",1593532800,100.32,101.6,ENE,7,14,,71,17.1,22.5,,28,24100,2,,8,,975,23.3,22.8
"2020-06-30 11:00:00 EDT",1593529200,100.28,101.56,NE,3,18,,71,16.4,21.8,,27,24100,1.9,,7,,1362,23.5,21.9
"2020-06-30 10:00:00 EDT",1593525600,100.3,101.58,NE,4,14,,74,16.9,21.6,,27,24100,1.8,,7,,942,22.3,21.8
"2020-06-30 09:00:00 EDT",1593522000,100.3,101.59,NNE,3,13,,75,16.9,21.5,,27,24100,1.8,,7,,748,21.8,20.4
"2020-06-30 08:00:00 EDT",1593518400,100.3,101.58,NNE,1,16,,79,16.3,20.1,,25,24100,1.9,,7,,263,20.6,20.1
"2020-06-30 07:00:00 EDT",1593514800,100.26,101.55,N,35,14,,76,16,20.2,,25,24100,1.9,,7,,145,20.5,20.2
"2020-06-30 06:00:00 EDT",1593511200,100.24,101.53,NE,3,18,,82,15.7,18.8,,,24100,1.9,,4,,51,20.3,20.1
"2020-06-30 05:00:00 EDT",1593507600,100.23,101.52,NNE,1,17,,82,15.6,18.7,,,24100,2,,6,,,20.2,19.6
"2020-06-30 04:00:00 EDT",1593504000,100.23,101.53,N,0,14,,82,15.7,18.8,,,24100,1.9,,7,,,19.7,19.4
"2020-06-30 03:00:00 EDT",1593500400,100.24,101.54,N,1,12,,81,15.8,19.1,,,24100,2,,6,,,20.1,19.5
"2020-06-30 02:00:00 EDT",1593496800,100.23,101.53,NNE,1,13,,82,15.8,18.9,,,24100,2.1,,3,,,20.5,20
"2020-06-30 01:00:00 EDT",1593493200,100.21,101.5,NNE,2,13,,85,15.8,18.4,,,24100,2.2,,3,,,20.9,20
"2020-06-30 00:00:00 EDT",1593489600,100.2,101.49,NE,4,11,,85,16,18.6,,,24100,2.3,,5,,,20.9,20.4
